blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2024-11-24,2024-11-24 01:17:47.000 UTC,0x8b0f27fdc867a5a61808e1eb43fdf56637d60c3b7d643936d2ba914200bd8070,native,0xdd2ee89335d9dd0348c0ac9adee78e61f58b2415,0x773a8871dbfc2f5d699b88b8c37b3cec0cc62281,EOA,,,,,thecatking.eth,thecatking.eth,,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.6,2055.384,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 08:24:23.000 UTC,0xa3d77d9aca3c1c3027f9fbe49942976ffad856269ceb5925ce4106ff8590d148,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1141.7533333333333,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:18:23.000 UTC,0x4194d68db4e10eeeef25f1814bcb4c01d57fb1b9f948f737e35debfea2f2d1e9,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1140.9933333333333,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 09:08:59.000 UTC,0xec3e42111f2107bed3233cae5a41acdcee29fa9dcb261d28e1745b104edfe353,stablecoin,0x2e44b685ccf1288296b198222e34524a9b4ad37a,0xb4d9728c065781188d8b87d6369509e7b47d12d1,EOA,,,,,,,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,12450,12452.166299999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:36:35.000 UTC,0x4178bf19a07297bf51c7bb24c88001afd1848cd24c9357ec8868d0272638067b,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1135.09,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 05:06:47.000 UTC,0x90fca0af69e09b6c71bd2551c87aca90f5dc2146290b2b5ee3777b94ffac49ad,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1137.7766666666666,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 04:06:35.000 UTC,0x1174d7859493abeea8bc3dfa6109e0e88d3c9cf1e6dffde1f463b57dc80cfeab,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1142.5933333333332,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 03:39:35.000 UTC,0x95cef802714961b23a8db29e8e227dfce82216fc9ad539d31316725619f2ea10,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.28571428571428575,978.0600000000002,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 05:30:35.000 UTC,0xa165d1fac5ef818fc3df304d7743cd6eb3023b23869b5c642bc22dc0d82af12e,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1139.1366666666665,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:30:23.000 UTC,0x47c937871b1188556fbecab20be6a794d6d03d4cfc73175c10886d5d97bd4a31,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1138.5066666666667,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 03:42:23.000 UTC,0x0a9b20d674f26d6927ba8de532d6cf295e5bf45938054a1aef94bc93ac812465,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1141.3033333333333,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 01:56:35.000 UTC,0x03d1c30a41a703055334cd53a178a3709fe800f1f3fc0cbaf3349f4eaff810ab,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.28571428571428575,980.5057142857144,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 00:57:11.000 UTC,0x108ac499cdfb3a17f86f6552dfbec82fcc78f6ed63d4cead1ea8d18fe0e7b76c,erc20,0xa81c10bc87325a7b33689084a585355cc4788b67,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.9,6500.241999999999,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 03:06:35.000 UTC,0x28c2cd23e317cbcfce62734a22134ba6012899414751f52a58d11129f897b521,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1141.5433333333333,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 05:00:23.000 UTC,0x49e1448c8dbaedb46dd951cc39cc1904437071faf14b9a199d41a5efd2e01a61,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1138.42,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 04:42:23.000 UTC,0xdc1358289e4773b45f1556f7dbb61cfbcdfeb504fa8e0db6fb2ee9454664b1c1,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1134.3466666666666,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 01:36:11.000 UTC,0x67045a84b9fa076b1e647782e8e2304db93b2b2e902180d2fe3b38fe6ea71a3b,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.28571428571428575,977.2057142857144,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 00:25:59.000 UTC,0x04896cac6409e50a2fcc17284c949cae326957db21f7ddae07d238e95f45e32b,erc20,0x9941fd7db2003308e7ee17b04400012278f12ac6,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,21.624515075338923,386.86257469781333,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 05:03:23.000 UTC,0xa74b7c4510b022e7abe2ca5009e71dbfb122707a8fa2820331b1f68729fe860a,stablecoin,0xeb0cda1a52f9ac0bd5293bd65b52ed07168e1e8e,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,7291.666666666667,7284.907291666667,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 04:46:11.000 UTC,0xa7a2ddad32be341f08c8324656f3d19259b11ec7d74375e7c7f2f6c263cc23d4,erc20,0xdda9cdbc01192ac97ef3d656e90b989137b9f3ff,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,0.13845902777777777,13466.494580680555,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 05:44:11.000 UTC,0x02297ea6f2698ff04b81124516b85b4b16ad185fc94e705cc4395f42fbe8c8c5,stablecoin,0x17ae42b5ad05ca8da1fe21b3bc9260dfb65bd1a7,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,575.797922,576.1197930383979,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 08:36:23.000 UTC,0x590f56d3efed7eb44ea7584c76a6b1b67d594e0376f63216ff29b12799927ec1,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1137.2199999999998,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 02:46:11.000 UTC,0x515ad42abf8d57e5c9077068260dd22e585fe6ac1a632b331a0c086a7476d87f,erc20,0xdda9cdbc01192ac97ef3d656e90b989137b9f3ff,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,0.13845902777777777,13594.760254833333,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 06:05:11.000 UTC,0x27a134ac4f6a3ecb0cf96f1163c79a2c9554e857aa84080f2f86d04c2d045e7e,stablecoin,0xd24aa7c29b00e3e39e76676e24b77eb4af6b8347,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,3858,3854.111136,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 08:03:59.000 UTC,0x0d86b708be75234eb90dee4e707be1cafd7cbf48515c860df9270b193f26c687,stablecoin,0xeb0cda1a52f9ac0bd5293bd65b52ed07168e1e8e,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,7291.666666666667,7283.376041666666,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 01:02:11.000 UTC,0xe01daee0031fe3e5f27f119511b3f90f5050d979fe954f61587978c36a8793bf,stablecoin,0x188f41d33ed8c0f62bd9e89ea038501060e61bae,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,50000,49963.049999999996,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:08:11.000 UTC,0x6e655f4aea6fb4bd9441cec1798f0b5277b6b02960f8565a5a9fc748669f9a32,stablecoin,0xeb0cda1a52f9ac0bd5293bd65b52ed07168e1e8e,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,4166.666666666666,4161.6375,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 06:44:47.000 UTC,0xea368db52e1f4444d5b1b6643fb973aa77fa1b7c9f3ae2b1eb8d504f93246913,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.28571428571428575,975.5942857142858,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 00:54:59.000 UTC,0x7f520a5d80b80f5573bed3d99c187b9c4f97d8df57292349dcd77d8413578f2d,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.28571428571428575,977.0400000000001,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:12:23.000 UTC,0xe18f93e44db3344596eb138079f2cf0a79b9b746258409aef7cb60c2b182676e,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1141.83,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 08:12:23.000 UTC,0x425c7e621fa1cc279f9ed276fac7eb1109fa02fa412dbfab1f49c164aee8b25e,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1141.1666666666665,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:54:23.000 UTC,0x7f8051dc5a2ae151c71afbccfe738c2997f093c1bbdb341a46caee2f5009d96d,erc20,0x4bd5db10b4188b484696833868b91713a8c5bcb9,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,POND,0x57b946008913b82e4df85f501cbaed910e58d26c,66666.66666666666,1186.2666666666667,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 08:09:47.000 UTC,0x19679224851e6bd1aae240f023511278e2758c57c2c600cdd10a103aae26948e,stablecoin,0x7ae72a9f5d354864c36396d6af7c6d96bf30e206,0xa612844160aefb72d783613c5a9792c0c1b902ea,EOA,,,,,0xdarr3n.eth,0xdarr3n.eth,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,750,749.88075,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 02:14:59.000 UTC,0x441a2a3757300db1e9ca9d2f63744aa328e306e8368b27ffc902139683f11256,native,0x44f64792927381cc6e6c67158a269d5df15c0f9e,0x3023deadf432480ee669892400bb8df2b2634f72,EOA,,,,,,,,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.825080462809569,2839.9764578183053,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 06:24:23.000 UTC,0x0107d343c26207dee38fc897c6958a9ef56a6d6fc1c79b8b37a89712c7441176,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.28571428571428575,972.5200000000002,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 06:06:23.000 UTC,0xfda7dd00cb3775fe722233c7c20c61fe1cc8940880329b298a9dc5e8d0be93a9,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1138.3666666666666,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:54:23.000 UTC,0x7f8051dc5a2ae151c71afbccfe738c2997f093c1bbdb341a46caee2f5009d96d,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1139.8433333333332,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 03:54:35.000 UTC,0x4cfec4eb8b7cc1e0ec4529327cf600420c7d17aba5b3df5392932db189f3aaa5,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1141.83,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 05:24:23.000 UTC,0xed0d2da3e74879e30128191e1ff7dc9d842830ee3d46489efbb928aa5693f3b3,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1139.67,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 04:48:35.000 UTC,0xd8636d2a6f165a413dfc99d97e2f349fbdb371b35b80781906edc81742cc1d6a,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1134.86,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 03:48:23.000 UTC,0x02d82595c1ace3134d3c61d029de70ecd52ef0f96e319fa0c213012e290ea12f,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1141.1,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 04:00:35.000 UTC,0xf6d21bd9bd91997aa5d82dc1d5017ef2cf30348b71df6649e6e2b5bf9a620dea,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1142.1633333333332,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 08:58:47.000 UTC,0x0578f522dff8617954771ec0084e25866014d71c2b238357ece2876104e21b22,erc20,0x7b347b555ab96eefe7340f65fc857b9a839baddc,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.08874941,300.9803116035,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 08:09:35.000 UTC,0x18c2dabc23fff7eae4b8e23ccd9c0ecf1f7336e543ac78a228d23b72973dc6ef,erc20,0xa81c10bc87325a7b33689084a585355cc4788b67,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.9,6506.607,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 00:33:23.000 UTC,0x8d18d9c65eca3958c2bba56f5c7100a4748b12e11c45eb77b3094ab6bda1e0e3,stablecoin,0xeb0cda1a52f9ac0bd5293bd65b52ed07168e1e8e,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,7291.666666666667,7290.047916666666,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:17:23.000 UTC,0x91bb9bf5a9c1a590aa79d7c830254c1806566bfe0d0f0774841ccc8c3f0d681b,erc20,0x3b4241314cabd3dfb078479815600d138fb18e5e,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,SAFE,0x5afe3855358e112b5647b952709e6165e1c1eeee,89.55782469985031,98.22057396741742,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 03:08:23.000 UTC,0x73e7d30beeb026b89bcf4a585716755d4c0d2a44c1aae3ca22e989573a36f566,stablecoin,0x86b3c47f8f27d3ebc4e64257933218ed6b251166,0x70986b1248979760d4d0dd04347e3a87f87b73bc,EOA,,,,,,,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1200,1200.4368,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:15:23.000 UTC,0x9a60662a9854f92e29daf029a01c433797f45cd9965391b582fce44a97d72f27,erc20,0xd7cb8cc1b56356bb7b78d02e785ead28e2158660,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,FET,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,273.58026289257936,413.1061969677948,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 07:26:23.000 UTC,0xf2fd2b975228f9ec0afb2b21ebaad0a9e419ba58a8717f42f2b6ac8441f857a2,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.28571428571428575,976.6800000000002,DEX,Gnosis_protocol_v2: GPv2Settlement
ethereum,2024-11-24,2024-11-24 06:18:23.000 UTC,0xce61bcbe682a67aed0d717c4670ec287972582b456a49c879b57d36115c7d2f5,erc20,0x6c1d177530eec8be9cc2a7dbeb7745823ee1e4d1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Smart contract,Gnosis_protocol_v2: GPv2Settlement,Flashbots User,infrastructure,flashbots,,Gnosis_protocol_v2,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3333333333333333,1137.19,DEX,Gnosis_protocol_v2: GPv2Settlement
